CustomerID,MonthlyCharges,Contract_One year,Contract_Two year,ChurnProbability,PredictedChurn,Contract,RiskCategory,RetentionStrategy
3466-RITXD,92.4000015258789,0,0,0.34474380786879105,0,Month-to-month,Low Risk,Standard retention monitoring
7278-CKDNC,80.5,0,0,0.6457767651842816,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1956-YIFGE,100.0500030517578,1,0,0.1933111818373683,0,One year,Low Risk,Standard retention monitoring
0422-UXFAP,98.8499984741211,1,0,0.4095969063777541,0,One year,Medium Risk,Offer targeted discount
3733-UOCWF,85.55000305175781,1,0,0.1693526970416837,0,One year,Low Risk,Standard retention monitoring
7191-ADRGF,54.29999923706055,0,1,0.10125450968364365,0,Two year,Low Risk,Standard retention monitoring
5709-LVOEQ,80.8499984741211,0,1,0.03438354430740163,0,Two year,Low Risk,Standard retention monitoring
6034-YMTOB,75.6500015258789,0,0,0.6495531664333859,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6372-RFVNS,78.80000305175781,0,0,0.8133644278376241,1,Month-to-month,High Risk,Offer contract upgrade discount
9052-DHNKM,61.54999923706055,1,0,0.10720774292354063,0,One year,Low Risk,Standard retention monitoring
5609-IMCGG,84.3499984741211,0,0,0.446887353189293,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2959-MJHIC,80.3499984741211,0,0,0.8174857067026939,1,Month-to-month,High Risk,Offer contract upgrade discount
1319-YLZJG,84.5999984741211,0,0,0.3852425426632718,0,Month-to-month,Low Risk,Standard retention monitoring
7623-TRNQN,49.900001525878906,0,0,0.35336869341671,0,Month-to-month,Low Risk,Standard retention monitoring
0377-JBKKT,57.95000076293945,0,0,0.04421982496685053,0,Month-to-month,Low Risk,Standard retention monitoring
1936-CZAKF,49.650001525878906,0,1,0.035131355021813304,0,Two year,Low Risk,Standard retention monitoring
5063-IUOKK,19.75,0,1,0.05552886808856591,0,Two year,Low Risk,Standard retention monitoring
8646-JCOMS,90.5500030517578,1,0,0.17989809126893602,0,One year,Low Risk,Standard retention monitoring
0947-MUGVO,93.4000015258789,0,1,0.08563585263162031,0,Two year,Low Risk,Standard retention monitoring
1525-LNLOJ,63.29999923706055,0,1,0.0368073772411625,0,Two year,Low Risk,Standard retention monitoring
5759-RCVCB,35.20000076293945,0,0,0.7084880354378899,1,Month-to-month,High Risk,Offer contract upgrade discount
9968-FFVVH,68.80000305175781,1,0,0.023732668647841428,0,One year,Low Risk,Standard retention monitoring
2266-FUBDZ,19.350000381469727,0,1,0.021741010797688844,0,Two year,Low Risk,Standard retention monitoring
4760-THGOT,94.0999984741211,0,0,0.40648756072507686,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2307-FYNNL,109.0500030517578,0,1,0.09185882386417975,0,Two year,Low Risk,Standard retention monitoring
1143-NMNQJ,85.69999694824219,0,0,0.8746695297039696,1,Month-to-month,High Risk,Offer contract upgrade discount
1629-DQQVB,50.09999847412109,0,0,0.5716291183545492,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3766-EJLFL,109.0500030517578,0,1,0.09098177529879939,0,Two year,Low Risk,Standard retention monitoring
8457-XIGKN,19.600000381469727,0,0,0.1677491229688474,0,Month-to-month,Low Risk,Standard retention monitoring
4981-FLTMF,65.19999694824219,0,0,0.04962121575578555,0,Month-to-month,Low Risk,Standard retention monitoring
7606-BPHHN,19.799999237060547,0,1,0.0023548647757720776,0,Two year,Low Risk,Standard retention monitoring
7005-CCBKV,84.4000015258789,0,0,0.7833500094609465,1,Month-to-month,High Risk,Offer contract upgrade discount
4648-YPBTM,73.9000015258789,0,1,0.05371884261971495,0,Two year,Low Risk,Standard retention monitoring
2325-ZUSFD,70.0999984741211,1,0,0.08297709764911479,0,One year,Low Risk,Standard retention monitoring
1240-KNSEZ,20.100000381469727,0,0,0.401777245546705,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0430-IHCDJ,49.0,0,0,0.6126428026932744,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7957-RYHQD,79.19999694824219,0,0,0.21601717576370388,0,Month-to-month,Low Risk,Standard retention monitoring
6164-HAQTX,53.95000076293945,0,1,0.010963996970162555,0,Two year,Low Risk,Standard retention monitoring
0749-IRGQE,45.29999923706055,0,0,0.6614190801672933,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1227-UDMZR,91.1500015258789,0,1,0.026350926582540686,0,Two year,Low Risk,Standard retention monitoring
5473-KHBPS,95.6999969482422,1,0,0.10750260813147604,0,One year,Low Risk,Standard retention monitoring
5297-MDOIR,81.1500015258789,1,0,0.07674210509886507,0,One year,Low Risk,Standard retention monitoring
8873-TMKGR,19.100000381469727,1,0,0.04628379901172794,0,One year,Low Risk,Standard retention monitoring
6481-ESCNL,100.5500030517578,0,0,0.8770154895423281,1,Month-to-month,High Risk,Offer contract upgrade discount
0463-WZZKO,20.75,0,0,0.35022251702173784,0,Month-to-month,Low Risk,Standard retention monitoring
1038-RQOST,20.600000381469727,0,0,0.10477457240160916,0,Month-to-month,Low Risk,Standard retention monitoring
4937-QPZPO,99.9000015258789,1,0,0.30898172958859144,0,One year,Low Risk,Standard retention monitoring
3604-WLABM,54.25,0,0,0.42653808433930324,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1360-XFJMR,109.6999969482422,1,0,0.12948109242063283,0,One year,Low Risk,Standard retention monitoring
8717-VCTXJ,19.549999237060547,1,0,0.025668339324945,0,One year,Low Risk,Standard retention monitoring
5196-SGOAK,75.69999694824219,0,0,0.7784243511456751,1,Month-to-month,High Risk,Offer contract upgrade discount
8739-XNIKG,84.0,0,0,0.8488692635913297,1,Month-to-month,High Risk,Offer contract upgrade discount
2320-TZRRH,19.5,1,0,0.07564530658608014,0,One year,Low Risk,Standard retention monitoring
5186-SAMNZ,69.5,0,0,0.88802593017083,1,Month-to-month,High Risk,Offer contract upgrade discount
5760-FXFVO,78.94999694824219,0,0,0.5599749647413242,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5380-WJKOV,106.3499984741211,0,0,0.7186234422417984,1,Month-to-month,High Risk,Offer contract upgrade discount
4703-MQYKT,19.600000381469727,0,1,0.03622110060001512,0,Two year,Low Risk,Standard retention monitoring
2001-MCUUW,108.6500015258789,0,1,0.14778014410041515,0,Two year,Low Risk,Standard retention monitoring
4947-DSMXK,97.6999969482422,0,0,0.6701965100424175,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0076-LVEPS,19.75,0,1,0.0016989658115156344,0,Two year,Low Risk,Standard retention monitoring
5566-SOEZD,80.6500015258789,1,0,0.07083110312073472,0,One year,Low Risk,Standard retention monitoring
7408-OFWXJ,92.0,0,1,0.009669141050655146,0,Two year,Low Risk,Standard retention monitoring
1097-FSPVW,54.54999923706055,0,0,0.11512166713360389,0,Month-to-month,Low Risk,Standard retention monitoring
4412-YLTKF,78.05000305175781,0,0,0.6334380724548888,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0420-TXVSG,66.0999984741211,0,1,0.0063156065366645085,0,Two year,Low Risk,Standard retention monitoring
7817-BOQPW,75.55000305175781,0,0,0.8563012195357234,1,Month-to-month,High Risk,Offer contract upgrade discount
0963-ZBDRN,96.1999969482422,0,0,0.7369918576308641,1,Month-to-month,High Risk,Offer contract upgrade discount
9685-WKZGT,74.94999694824219,0,0,0.7684012131838234,1,Month-to-month,High Risk,Offer contract upgrade discount
2139-FQHLM,89.94999694824219,0,0,0.5305185368739651,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5825-XJOCM,64.4000015258789,1,0,0.042534457867607955,0,One year,Low Risk,Standard retention monitoring
0004-TLHLJ,73.9000015258789,0,0,0.7892909011890228,1,Month-to-month,High Risk,Offer contract upgrade discount
7529-ZDFXI,89.8499984741211,0,0,0.446824365957981,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6848-YLDFR,75.19999694824219,1,0,0.021639090968569023,0,One year,Low Risk,Standard retention monitoring
5820-PTRYM,68.44999694824219,1,0,0.0067439218712383306,0,One year,Low Risk,Standard retention monitoring
2984-RGEYA,19.75,0,1,0.0036060030754222427,0,Two year,Low Risk,Standard retention monitoring
6434-TTGJP,53.70000076293945,0,1,0.013218142347921265,0,Two year,Low Risk,Standard retention monitoring
9643-AVVWI,80.0,0,0,0.4157119916946849,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3506-OVLKD,26.200000762939453,1,0,0.11046468074229686,0,One year,Low Risk,Standard retention monitoring
4946-EDSEW,19.25,0,0,0.1390771528995882,0,Month-to-month,Low Risk,Standard retention monitoring
2924-KHUVI,100.5500030517578,1,0,0.3041141712607433,0,One year,Low Risk,Standard retention monitoring
2263-SFSQZ,24.950000762939453,0,1,0.003948909248205907,0,Two year,Low Risk,Standard retention monitoring
5281-BUZGT,90.8499984741211,0,0,0.5561923411536991,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3717-FDJFU,20.450000762939453,0,1,0.0517874534542228,0,Two year,Low Risk,Standard retention monitoring
2239-CFOUJ,20.399999618530277,1,0,0.09184989231363931,0,One year,Low Risk,Standard retention monitoring
8699-ASUFO,74.4000015258789,0,0,0.6545015044715878,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1122-YJBCS,53.650001525878906,1,0,0.00914221852366518,0,One year,Low Risk,Standard retention monitoring
0628-CNQRM,67.5,1,0,0.06346969426899413,0,One year,Low Risk,Standard retention monitoring
1705-GUHPV,24.200000762939453,0,1,0.004935471784476529,0,Two year,Low Risk,Standard retention monitoring
4877-TSOFF,75.75,1,0,0.03278498723657248,0,One year,Low Risk,Standard retention monitoring
7404-JLKQG,57.54999923706055,0,0,0.6464570213586343,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0379-DJQHR,81.3499984741211,0,1,0.007253322709119357,0,Two year,Low Risk,Standard retention monitoring
8993-PHFWD,25.25,0,0,0.7920250957846677,1,Month-to-month,High Risk,Offer contract upgrade discount
3930-ZGWVE,19.75,0,0,0.39258689389684076,0,Month-to-month,Low Risk,Standard retention monitoring
1965-DDBWU,89.05000305175781,0,0,0.591784809206252,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7572-KPVKK,104.0500030517578,0,1,0.13730564850897697,0,Two year,Low Risk,Standard retention monitoring
6854-EXGSF,65.5,0,0,0.4502120925977377,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
9483-GCPWE,20.100000381469727,1,0,0.08152993280549406,0,One year,Low Risk,Standard retention monitoring
8053-WWDRO,19.5,0,0,0.4981757852443096,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
9473-CBZOP,59.0,1,0,0.07520970396255637,0,One year,Low Risk,Standard retention monitoring
3985-HOYPM,19.399999618530277,1,0,0.056169515444050404,0,One year,Low Risk,Standard retention monitoring
8378-LKJAF,101.1500015258789,0,0,0.5084633437843861,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1310-QRITU,50.29999923706055,0,0,0.6044330508129749,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3237-AJGEH,31.0,0,0,0.37543931369368355,0,Month-to-month,Low Risk,Standard retention monitoring
6542-LWGXJ,25.0,0,0,0.6522252201463707,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6953-PBDIN,72.94999694824219,0,1,0.02399159209120357,0,Two year,Low Risk,Standard retention monitoring
6332-FBZRI,69.3499984741211,1,0,0.003647800586132845,0,One year,Low Risk,Standard retention monitoring
9365-CSLBQ,24.350000381469727,0,1,0.001805191710548586,0,Two year,Low Risk,Standard retention monitoring
3466-WAESX,69.0999984741211,0,0,0.2358707990989554,0,Month-to-month,Low Risk,Standard retention monitoring
9700-ISPUP,65.5,0,0,0.24527790820465928,0,Month-to-month,Low Risk,Standard retention monitoring
5167-ZFFMM,90.8499984741211,0,0,0.70250257990913,1,Month-to-month,High Risk,Offer contract upgrade discount
7669-LCRSD,56.29999923706055,0,0,0.38952830616956335,0,Month-to-month,Low Risk,Standard retention monitoring
0870-VEMYL,53.84999847412109,0,0,0.21837891357112246,0,Month-to-month,Low Risk,Standard retention monitoring
2995-UPRYS,99.1999969482422,1,0,0.13688979374557866,0,One year,Low Risk,Standard retention monitoring
3179-GBRWV,64.94999694824219,0,0,0.3229751662410017,0,Month-to-month,Low Risk,Standard retention monitoring
0701-TJSEF,68.25,0,0,0.40675782074939887,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1848-LBZHY,50.29999923706055,0,0,0.5689795983085021,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5380-XPJNZ,20.049999237060547,1,0,0.03037661169551023,0,One year,Low Risk,Standard retention monitoring
6608-QQLVK,50.5,0,0,0.6827815628227969,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
1475-VWVDO,74.9000015258789,0,0,0.7845316344416216,1,Month-to-month,High Risk,Offer contract upgrade discount
3721-CNEYS,70.94999694824219,0,0,0.8559571993652517,1,Month-to-month,High Risk,Offer contract upgrade discount
4299-OPXEJ,19.549999237060547,0,1,0.01599829615305195,0,Two year,Low Risk,Standard retention monitoring
0096-BXERS,50.34999847412109,0,0,0.6359232726067828,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3055-VTCGS,58.54999923706055,1,0,0.049214850581214484,0,One year,Low Risk,Standard retention monitoring
9405-GPBBG,110.5,0,1,0.09730351203898172,0,Two year,Low Risk,Standard retention monitoring
6704-UTUKK,45.900001525878906,0,0,0.5907652851584044,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
9944-AEXBM,85.6500015258789,0,0,0.8695221834823426,1,Month-to-month,High Risk,Offer contract upgrade discount
2545-EBUPK,84.05000305175781,0,0,0.8375559731020829,1,Month-to-month,High Risk,Offer contract upgrade discount
6270-OMFIW,94.4000015258789,1,0,0.3078531721091269,0,One year,Low Risk,Standard retention monitoring
1852-XEMDW,65.05000305175781,0,0,0.1573539318068629,0,Month-to-month,Low Risk,Standard retention monitoring
8158-WPEZG,35.650001525878906,0,0,0.46034382423394604,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5198-EFNBM,90.6500015258789,1,0,0.19034633060864967,0,One year,Low Risk,Standard retention monitoring
7663-RGWBC,44.150001525878906,0,0,0.6390882906389019,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3970-XGJDU,19.200000762939453,0,1,0.0035651658255444725,0,Two year,Low Risk,Standard retention monitoring
6845-RGTYS,98.75,0,0,0.3100582619131864,0,Month-to-month,Low Risk,Standard retention monitoring
0123-CRBRT,88.0999984741211,0,1,0.005572969265000065,0,Two year,Low Risk,Standard retention monitoring
6077-BDPXA,70.1500015258789,0,0,0.8455848491939716,1,Month-to-month,High Risk,Offer contract upgrade discount
2250-IVBWA,81.05000305175781,0,0,0.14484275320316237,0,Month-to-month,Low Risk,Standard retention monitoring
6137-NICCO,94.0500030517578,0,0,0.4055720142654743,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8129-GMVGI,20.049999237060547,0,1,0.0026730308816919224,0,Two year,Low Risk,Standard retention monitoring
4353-HYOJD,49.84999847412109,0,0,0.14705731378463816,0,Month-to-month,Low Risk,Standard retention monitoring
8671-KKKOS,45.54999923706055,0,0,0.13082243413510367,0,Month-to-month,Low Risk,Standard retention monitoring
8080-DDEMJ,45.09999847412109,0,0,0.6867451369539236,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6698-OXETB,20.399999618530277,0,1,0.0635224262173093,0,Two year,Low Risk,Standard retention monitoring
3312-UUMZW,98.8499984741211,0,0,0.5375815340974115,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6376-GAHQE,77.8499984741211,0,0,0.8374847626275643,1,Month-to-month,High Risk,Offer contract upgrade discount
0733-VUNUW,55.650001525878906,0,0,0.5158551568370241,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6733-LRIZX,108.9499969482422,0,1,0.14898022691716276,0,Two year,Low Risk,Standard retention monitoring
2165-VOEGB,105.1999969482422,1,0,0.1878620067643858,0,One year,Low Risk,Standard retention monitoring
1853-UDXBW,70.0,0,0,0.7171030390567895,1,Month-to-month,High Risk,Offer contract upgrade discount
9070-BCKQP,110.1500015258789,0,1,0.051463090549254326,0,Two year,Low Risk,Standard retention monitoring
7203-OYKCT,20.649999618530277,0,1,0.02195540956014093,0,Two year,Low Risk,Standard retention monitoring
2057-ZBLPD,86.5,0,0,0.7909069171916359,1,Month-to-month,High Risk,Offer contract upgrade discount
6967-PEJLL,40.20000076293945,1,0,0.02367823942640409,0,One year,Low Risk,Standard retention monitoring
7879-CGSFV,100.9000015258789,1,0,0.2004242054690281,0,One year,Low Risk,Standard retention monitoring
2257-BOVXD,66.5999984741211,0,0,0.33530357530630944,0,Month-to-month,Low Risk,Standard retention monitoring
9822-BIIGN,71.8499984741211,0,0,0.08263240019572245,0,Month-to-month,Low Risk,Standard retention monitoring
1136-XGEQU,84.1500015258789,1,0,0.023345065183551974,0,One year,Low Risk,Standard retention monitoring
2439-LYPMQ,102.5999984741211,0,0,0.5475106528246517,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6543-XRMYR,99.6999969482422,0,0,0.7040388475159178,1,Month-to-month,High Risk,Offer contract upgrade discount
5753-QQWPW,59.900001525878906,1,0,0.04906709088198746,0,One year,Low Risk,Standard retention monitoring
4785-QRJHC,59.900001525878906,1,0,0.09560223222150716,0,One year,Low Risk,Standard retention monitoring
0052-YNYOT,44.400001525878906,0,0,0.7768030736367455,1,Month-to-month,High Risk,Offer contract upgrade discount
7054-LGEQW,45.95000076293945,0,0,0.6572280004477831,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0608-JDVEC,19.799999237060547,0,1,0.009452490859714387,0,Two year,Low Risk,Standard retention monitoring
6284-KMNUF,98.0,1,0,0.2511494716046125,0,One year,Low Risk,Standard retention monitoring
6286-SUUWT,19.950000762939453,0,0,0.3952062211481027,0,Month-to-month,Low Risk,Standard retention monitoring
3594-KADLU,35.099998474121094,0,0,0.29545757058092714,0,Month-to-month,Low Risk,Standard retention monitoring
0536-ACXIP,109.5500030517578,0,1,0.11053233686612796,0,Two year,Low Risk,Standard retention monitoring
8869-TORSS,60.34999847412109,1,0,0.02023049821415426,0,One year,Low Risk,Standard retention monitoring
0373-AIVNJ,39.54999923706055,1,0,0.11441695229638707,0,One year,Low Risk,Standard retention monitoring
6429-SHBCB,69.5999984741211,0,0,0.5954739086994904,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5751-USDBL,81.0,0,1,0.012210407854581789,0,Two year,Low Risk,Standard retention monitoring
7343-EOBEU,107.25,1,0,0.2936375549816662,0,One year,Low Risk,Standard retention monitoring
9450-TRJUU,83.1500015258789,0,0,0.7328724754756167,1,Month-to-month,High Risk,Offer contract upgrade discount
2805-AUFQN,19.799999237060547,0,1,0.025747443833387187,0,Two year,Low Risk,Standard retention monitoring
7855-DIWPO,68.6500015258789,0,0,0.7615319827147587,1,Month-to-month,High Risk,Offer contract upgrade discount
0174-QRVVY,25.350000381469727,0,1,0.001337113289467165,0,Two year,Low Risk,Standard retention monitoring
9507-EXLTT,79.3499984741211,0,0,0.890103590315087,1,Month-to-month,High Risk,Offer contract upgrade discount
8390-FESFV,84.5,0,1,0.06272631764367755,0,Two year,Low Risk,Standard retention monitoring
0661-KBKPA,78.75,1,0,0.033616376147194336,0,One year,Low Risk,Standard retention monitoring
6856-RAURS,74.9000015258789,0,0,0.7862831798207649,1,Month-to-month,High Risk,Offer contract upgrade discount
7322-OCWHC,93.0500030517578,0,1,0.02946962575823491,0,Two year,Low Risk,Standard retention monitoring
2203-GHNWN,79.6500015258789,0,0,0.5589407359122538,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3413-CSSTH,55.70000076293945,0,0,0.4878912704465332,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
3006-XIMLN,94.1999969482422,0,0,0.8814395505188354,1,Month-to-month,High Risk,Offer contract upgrade discount
3750-CKVKH,67.75,0,0,0.8303736639466838,1,Month-to-month,High Risk,Offer contract upgrade discount
0576-WNXXC,95.5500030517578,0,0,0.5454863083593563,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7056-IMHCC,101.9000015258789,0,0,0.6369311946704881,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0866-QLSIR,64.4000015258789,1,0,0.02752471775389794,0,One year,Low Risk,Standard retention monitoring
1628-BIZYP,85.0,0,0,0.7992343584872111,1,Month-to-month,High Risk,Offer contract upgrade discount
2230-XTUWL,19.549999237060547,0,1,0.00385664174133882,0,Two year,Low Risk,Standard retention monitoring
5482-NUPNA,104.5,0,0,0.534227369640233,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8619-IJNDK,64.05000305175781,0,1,0.0012428924005459595,0,Two year,Low Risk,Standard retention monitoring
2960-NKRSO,85.94999694824219,0,0,0.47025928266318506,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6705-LXORM,70.05000305175781,0,0,0.7442978153168402,1,Month-to-month,High Risk,Offer contract upgrade discount
7130-VTEWQ,75.75,0,0,0.8023400923116402,1,Month-to-month,High Risk,Offer contract upgrade discount
9364-YKUVW,19.799999237060547,0,0,0.24186390473135555,0,Month-to-month,Low Risk,Standard retention monitoring
2761-OCIAX,74.69999694824219,0,0,0.7234441675372387,1,Month-to-month,High Risk,Offer contract upgrade discount
7996-BPXHY,25.0,0,1,0.06815563299185307,0,Two year,Low Risk,Standard retention monitoring
4248-QPAVC,85.3499984741211,0,0,0.5995313719848133,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
9357-UJRUN,58.34999847412109,1,0,0.062321436632771836,0,One year,Low Risk,Standard retention monitoring
6340-DACFT,20.549999237060547,0,1,0.0033895599638697864,0,Two year,Low Risk,Standard retention monitoring
1023-BQXZE,74.3499984741211,0,1,0.0822654580748499,0,Two year,Low Risk,Standard retention monitoring
5480-HPRRX,25.299999237060547,0,0,0.7546963255787625,1,Month-to-month,High Risk,Offer contract upgrade discount
9576-SYUHJ,91.1500015258789,0,0,0.6243447605342447,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2169-RRLFW,25.600000381469727,0,1,0.0023539179867360796,0,Two year,Low Risk,Standard retention monitoring
8338-QIUNR,66.5,0,1,0.0027525386800639905,0,Two year,Low Risk,Standard retention monitoring
0463-TXOAK,25.600000381469727,0,1,0.004606366041756914,0,Two year,Low Risk,Standard retention monitoring
4396-KLSEH,19.850000381469727,0,0,0.45791861774147363,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
5186-EJEGL,69.5,0,0,0.2117044180519499,0,Month-to-month,Low Risk,Standard retention monitoring
9334-GWGOW,74.8499984741211,0,0,0.7403099131387623,1,Month-to-month,High Risk,Offer contract upgrade discount
5696-JVVQY,70.0999984741211,0,1,0.006918400322891653,0,Two year,Low Risk,Standard retention monitoring
9633-DENPU,58.59999847412109,0,0,0.32112135125123864,0,Month-to-month,Low Risk,Standard retention monitoring
0581-BXBUB,72.75,0,0,0.6871803599706877,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
2750-BJLSB,103.6999969482422,1,0,0.19055182942226118,0,One year,Low Risk,Standard retention monitoring
2770-NSVDG,29.100000381469727,0,0,0.42362627841471057,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8280-MQRQN,50.45000076293945,0,0,0.5866116116067154,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7851-FLGGQ,44.650001525878906,0,0,0.4900451356802243,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
9374-YOLBJ,19.25,0,0,0.2929965999568806,0,Month-to-month,Low Risk,Standard retention monitoring
6583-SZVGP,108.0999984741211,0,1,0.4315135627464586,0,Two year,Medium Risk,Offer targeted discount
2150-OEGBV,20.100000381469727,1,0,0.13668440418745434,0,One year,Low Risk,Standard retention monitoring
9372-TXXPS,59.84999847412109,0,1,0.010954489071154842,0,Two year,Low Risk,Standard retention monitoring
6933-FHBZC,56.04999923706055,1,0,0.11712781795208392,0,One year,Low Risk,Standard retention monitoring
4698-KVLLG,19.600000381469727,0,1,0.005199655068242167,0,Two year,Low Risk,Standard retention monitoring
8752-STIVR,79.0,0,0,0.8485307450178763,1,Month-to-month,High Risk,Offer contract upgrade discount
8623-ULFNQ,66.05000305175781,0,0,0.39487497591401355,0,Month-to-month,Low Risk,Standard retention monitoring
9822-WMWVG,106.5,0,0,0.312027600735972,0,Month-to-month,Low Risk,Standard retention monitoring
4304-TSPVK,114.9000015258789,0,1,0.10722363823107668,0,Two year,Low Risk,Standard retention monitoring
1716-LSAMB,54.650001525878906,0,1,0.01748626997337955,0,Two year,Low Risk,Standard retention monitoring
3523-QRQLL,69.5,1,0,0.23305742591606105,0,One year,Low Risk,Standard retention monitoring
2187-PKZAY,79.94999694824219,0,0,0.9089617762357034,1,Month-to-month,High Risk,Offer contract upgrade discount
1895-QTKDO,43.95000076293945,0,0,0.5951355045035661,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8161-QYMTT,94.0999984741211,0,0,0.8711227774859686,1,Month-to-month,High Risk,Offer contract upgrade discount
2955-PSXOE,20.200000762939453,0,0,0.6437569114793785,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
6834-NXDCA,23.899999618530277,0,0,0.6869716766136758,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
8701-DGLVH,20.450000762939453,0,1,0.00832754028185298,0,Two year,Low Risk,Standard retention monitoring
2480-SQIOB,44.79999923706055,0,0,0.5108970190755889,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
4993-JCRGJ,84.30000305175781,0,0,0.47166212154248915,0,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
0581-MDMPW,88.94999694824219,0,0,0.6225923760059284,1,Month-to-month,Medium Risk,Offer loyalty benefits and contract upgrade
7789-CRUVC,94.1999969482422,0,0,0.07341885929446876,0,Month-to-month,Low Risk,Standard retention monitoring
0164-APGRB,114.9000015258789,0,1,0.09215893244212507,0,Two year,Low Risk,Standard retention monitoring
8034-RYTVV,84.25,1,0,0.10737219060976558,0,One year,Low Risk,Standard retention monitoring
3018-TFTSU,81.69999694824219,0,0,0.7279390125258881,1,Month-to-month,High Risk,Offer contract upgrade discount
9777-IQHWP,19.799999237060547,1,0,0.04769066150530778,0,One year,Low Risk,Standard retention monitoring
6899-PPEEA,96.5500030517578,0,0,0.8000638874112288,1,Month-to-month,High Risk,Offer contract upgrade discount
6701-YVNQG,88.69999694824219,0,1,0.006329442098096251,0,Two year,Low Risk,Standard retention monitoring
7649-PHJVR,19.5,1,0,0.11620499999427197,0,One year,Low Risk,Standard retention monitoring
9278-VZKCD,109.0999984741211,0,0,0.3540354929096482,0,Month-to-month,Low Risk,Standard retention monitoring
7636-PEPNS,44.09999847412109,1,0,0.02437556358029663,0,One year,Low Risk,Standard retention monitoring
1575-KRZZE,55.20000076293945,0,0,0.39056168785538337,0,Month-to-month,Low Risk,Standard retention monitoring
8590-OHDIW,20.299999237060547,1,0,0.014168740830761454,0,One year,Low Risk,Standard retention monitoring
7764-BDPEE,20.850000381469727,0,0,0.266239455265541,0,Month-to-month,Low Risk,Standard retention monitoring
9480-BQJEI,92.3000030517578,1,0,0.2624528627390359,0,One year,Low Risk,Standard retention monitoring
3354-OADJP,54.25,1,0,0.22086116633418693,0,One year,Low Risk,Standard retention monitoring
